,,,,,,,,,,,,,,,,,,
,Month,App,City ID,Basket,Payment to Merchants,Trips,Total Eater Fees,Gross Bookings,Payments to Couriers,Incentive to Existing Eaters,Incentive to New Eaters,Discount due to other promotions/subscriptions,Revenue gained due to subscription,Net Revenue,New Eaters,Active Eaters,%SMB,%ENT
,2023-01-01 0:00:00,UberEats,S1,"$61,876","-$50,009","2,163","$20,273","$86,920","-$12,397","-$2,707","-$1,471","-$5,269","$1,825","$13,324",119,830,66.60%,33.40%
,2023-02-01 0:00:00,UberEats,S1,"$60,159","-$48,565","2,099","$19,556","$84,350","-$12,178","-$3,158",-$764,"-$5,118","$1,755","$11,933",97,802,65.57%,34.43%
,2023-03-01 0:00:00,UberEats,S1,"$70,069","-$57,438","2,423","$22,164","$97,603","-$14,032","-$3,844",-$605,"-$5,757","$1,836","$11,819",135,912,65.42%,34.58%
,2023-04-01 0:00:00,UberEats,S1,"$65,019","-$52,658","2,258","$20,834","$90,859","-$12,999","-$2,779","-$1,392","-$5,366","$1,827","$13,451",118,865,64.75%,35.25%
,2023-05-01 0:00:00,UberEats,S1,"$65,576","-$53,302","2,275","$21,194","$91,784","-$13,105","-$2,428","-$1,369","-$5,451","$2,111","$14,383",130,885,64.91%,35.09%
,2023-06-01 0:00:00,UberEats,S1,"$61,978","-$50,518","2,134","$19,705","$86,486","-$12,264","-$1,795","-$1,236","-$5,000","$2,170","$13,419",128,849,66.48%,33.52%
,2022-06-01 0:00:00,UberEats,S2,"$146,067","-$116,460","5,705","$37,301","$195,007","-$23,217","-$3,852","-$1,470","-$6,683","$2,514","$33,303",170,"1,779",69.68%,30.32%
,2022-07-01 0:00:00,UberEats,S2,"$154,112","-$124,296","5,910","$39,645","$206,045","-$20,979","-$5,114","-$1,435","-$8,055","$2,677","$35,561",175,"1,809",71.97%,28.03%
,2022-08-01 0:00:00,UberEats,S2,"$150,878","-$121,243","5,849","$39,200","$202,164","-$19,673","-$6,450","-$1,253","-$8,337","$2,740","$34,955",161,"1,776",72.28%,27.72%
,2022-09-01 0:00:00,UberEats,S2,"$148,149","-$119,238","5,664","$38,625","$198,609","-$19,034","-$5,942","-$1,197","-$8,549","$2,673","$34,752",149,"1,744",71.03%,28.97%
,2022-10-01 0:00:00,UberEats,S2,"$154,656","-$124,321","5,890","$39,784","$206,713","-$20,041","-$5,800","-$1,305","-$9,161","$2,905","$36,497",153,"1,773",69.57%,30.43%
,2022-11-01 0:00:00,UberEats,S2,"$146,293","-$117,904","5,577","$38,635","$196,643","-$19,511","-$5,045","-$1,411","-$9,123","$2,866","$34,578",142,"1,724",68.74%,31.26%
,2022-12-01 0:00:00,UberEats,S2,"$156,456","-$125,935","5,811","$41,782","$210,747","-$20,412","-$5,711","-$1,587","-$10,667","$3,025","$35,520",146,"1,792",69.44%,30.56%
,2023-01-01 0:00:00,UberEats,S2,"$160,858","-$129,090","6,039","$42,456","$216,248","-$19,389","-$7,294","-$1,841","-$11,581","$3,072","$36,742",159,"1,791",69.92%,30.08%
,2023-02-01 0:00:00,UberEats,S2,"$156,928","-$125,892","5,819","$41,254","$210,766","-$19,192","-$8,353","-$1,246","-$11,609","$2,970","$33,631",140,"1,778",69.82%,30.18%
,2023-03-01 0:00:00,UberEats,S2,"$182,506","-$147,129","6,641","$47,691","$244,632","-$22,028","-$9,998","-$1,428","-$13,779","$3,227","$36,779",169,"1,924",69.77%,30.23%
,2023-04-01 0:00:00,UberEats,S2,"$174,417","-$140,470","6,347","$44,933","$233,181","-$21,485","-$8,847","-$1,660","-$12,791","$3,246","$36,186",163,"1,899",69.68%,30.32%
,2023-05-01 0:00:00,UberEats,S2,"$177,811","-$143,815","6,525","$42,561","$234,330","-$21,479","-$9,640","-$1,631","-$11,203","$3,789","$35,737",176,"1,934",70.66%,29.34%
,2023-06-01 0:00:00,UberEats,S2,"$172,837","-$140,027","6,304","$41,254","$227,659","-$19,756","-$6,047","-$1,802","-$10,668","$3,896","$37,726",188,"1,917",71.25%,28.75%
,2022-06-01 0:00:00,UberEats,S3,"$236,597","-$186,364","8,000","$69,303","$323,548","-$40,012","-$4,917","-$1,799","-$8,442","$3,703","$66,731",209,"2,725",82.33%,17.67%
,2022-07-01 0:00:00,UberEats,S3,"$252,070","-$200,657","8,324","$70,930","$341,858","-$39,268","-$6,931","-$1,783","-$11,207","$3,980","$61,858",215,"2,790",83.38%,16.62%
,2022-08-01 0:00:00,UberEats,S3,"$246,608","-$195,593","8,224","$69,604","$334,603","-$37,209","-$9,401","-$1,466","-$11,488","$4,026","$63,539",190,"2,722",83.31%,16.69%
,2022-09-01 0:00:00,UberEats,S3,"$249,363","-$197,484","8,249","$68,918","$336,870","-$39,741","-$10,412","-$1,598","-$11,320","$3,793","$59,567",192,"2,737",82.59%,17.41%
,2022-10-01 0:00:00,UberEats,S3,"$271,469","-$214,968","8,991","$73,251","$364,981","-$43,484","-$10,062","-$1,703","-$11,925","$4,088","$64,098",198,"2,869",82.07%,17.93%
,2022-11-01 0:00:00,UberEats,S3,"$248,221","-$196,601","8,240","$70,834","$337,612","-$38,160","-$8,635","-$1,705","-$12,467","$4,225","$65,484",172,"2,679",81.74%,18.26%
,2022-12-01 0:00:00,UberEats,S3,"$261,320","-$206,879","8,458","$74,771","$355,626","-$40,203","-$9,374","-$1,744","-$13,976","$4,415","$68,194",167,"2,756",82.10%,17.90%
,2023-01-01 0:00:00,UberEats,S3,"$264,244","-$208,982","8,598","$75,481","$359,457","-$40,048","-$9,959","-$1,547","-$14,922","$4,502","$69,695",175,"2,774",82.92%,17.08%
,2023-02-01 0:00:00,UberEats,S3,"$249,322","-$197,424","8,129","$71,820","$339,714","-$37,606","-$9,527",-$920,"-$14,737","$4,315","$65,258",153,"2,666",82.01%,17.99%
,2023-03-01 0:00:00,UberEats,S3,"$286,701","-$228,025","9,278","$81,473","$389,418","-$42,783","-$10,932",-$729,"-$16,768","$4,587","$72,806",188,"2,914",81.59%,18.41%
,2023-04-01 0:00:00,UberEats,S3,"$275,109","-$219,039","8,842","$77,063","$372,527","-$41,183","-$9,162","-$1,567","-$15,738","$4,539","$70,778",172,"2,848",81.63%,18.37%
,2023-05-01 0:00:00,UberEats,S3,"$275,351","-$219,564","8,967","$77,984","$373,578","-$41,968","-$9,255","-$1,564","-$15,777","$5,219","$71,635",184,"2,885",81.49%,18.51%
,2023-06-01 0:00:00,UberEats,S3,"$265,789","-$212,213","8,603","$74,715","$360,144","-$40,014","-$6,456","-$1,392","-$15,023","$5,449","$69,903",186,"2,805",81.48%,18.52%
,2022-06-01 0:00:00,UberEats,S4,"$521,329","-$435,833","16,634","$136,427","$702,988","-$98,204","-$11,313","-$5,021","-$17,516","$7,633","$98,321",503,"5,439",83.09%,16.91%
,2022-07-01 0:00:00,UberEats,S4,"$525,428","-$444,874","16,709","$135,508","$706,680","-$92,390","-$16,629","-$4,649","-$24,000","$8,587","$86,458",496,"5,301",83.49%,16.51%
,2022-08-01 0:00:00,UberEats,S4,"$527,678","-$444,590","16,808","$134,997","$708,471","-$94,426","-$21,876","-$3,776","-$25,242","$8,589","$81,747",438,"5,323",83.58%,16.42%
,2023-05-01 0:00:00,Postmates,R3,"$2,454","-$1,981",78,$397,"$3,098",-$283,-$399,-$22,-$52,$26,$98,5,28,77.68%,22.32%
,2023-06-01 0:00:00,Postmates,R3,"$2,229","-$1,803",73,$370,"$2,826",-$249,-$256,-$43,-$45,$24,$187,5,28,78.08%,21.92%
,2022-06-01 0:00:00,Postmates,S1,"$16,234","-$13,117",527,"$4,954","$22,468","-$3,220",-$763,-$40,-$549,$398,"$3,704",22,213,76.56%,23.44%
,2022-07-01 0:00:00,Postmates,S1,"$15,974","-$12,930",512,"$4,666","$21,818","-$3,063",-$905,-$39,-$567,$382,"$3,281",19,205,76.74%,23.26%
,2022-08-01 0:00:00,Postmates,S1,"$15,844","-$12,886",512,"$4,497","$21,688","-$3,093","-$1,288",-$20,-$571,$367,"$2,733",19,202,77.76%,22.24%
,2022-09-01 0:00:00,Postmates,S1,"$15,584","-$12,672",497,"$4,213","$21,039","-$3,006","-$1,298",-$13,-$518,$336,"$2,460",17,199,76.92%,23.08%
,2022-10-01 0:00:00,Postmates,S1,"$15,714","-$12,729",495,"$4,279","$21,299","-$3,055","-$1,251",-$31,-$516,$342,"$2,589",16,192,77.25%,22.75%
,2022-11-01 0:00:00,Postmates,S1,"$13,377","-$10,881",427,"$3,817","$18,312","-$2,612",-$586,-$37,-$455,$309,"$2,850",11,168,77.29%,22.71%
,2022-12-01 0:00:00,Postmates,S1,"$14,416","-$11,656",442,"$3,834","$19,351","-$2,553",-$562,-$38,-$440,$282,"$3,078",11,168,78.47%,21.53%
,2023-01-01 0:00:00,Postmates,S1,"$13,117","-$10,598",411,"$3,580","$17,792","-$2,329",-$664,-$67,-$411,$266,"$2,881",12,139,77.73%,22.27%
,2023-02-01 0:00:00,Postmates,S1,"$12,339","-$9,925",386,"$3,385","$16,753","-$2,261",-$563,-$56,-$363,$236,"$2,695",11,136,77.71%,22.29%
,2023-03-01 0:00:00,Postmates,S1,"$14,545","-$11,801",450,"$3,923","$19,610","-$2,589","-$1,071",-$341,-$431,$261,"$2,769",24,159,77.52%,22.48%
,2023-04-01 0:00:00,Postmates,S1,"$12,925","-$10,422",406,"$3,559","$17,532","-$2,362",-$579,-$86,-$379,$227,"$2,888",10,135,76.86%,23.14%
,2023-05-01 0:00:00,Postmates,S1,"$12,726","-$10,279",402,"$3,585","$17,273","-$2,369",-$733,-$71,-$378,$235,"$2,740",12,135,76.71%,23.29%
,2023-06-01 0:00:00,Postmates,S1,"$11,734","-$9,474",373,"$3,417","$16,104","-$2,226",-$520,-$96,-$341,$227,"$2,662",14,130,77.30%,22.70%
,2022-06-01 0:00:00,Postmates,S2,"$8,022","-$6,521",306,"$1,865","$10,523","-$1,127",-$296,-$24,-$126,$83,"$1,739",17,114,72.79%,27.21%
,2022-07-01 0:00:00,Postmates,S2,"$8,058","-$6,596",306,"$1,843","$10,540","-$1,053",-$367,-$30,-$136,$84,"$1,664",17,115,73.25%,26.75%
,2022-08-01 0:00:00,Postmates,S2,"$8,065","-$6,601",308,"$1,762","$10,472","-$1,023",-$555,-$11,-$136,$84,"$1,450",16,110,72.97%,27.03%
,2022-09-01 0:00:00,Postmates,S2,"$7,847","-$6,438",295,"$1,618","$10,093",-$959,-$529,-$12,-$131,$80,"$1,338",13,107,73.27%,26.73%
,2022-10-01 0:00:00,Postmates,S2,"$8,166","-$6,682",302,"$1,680","$10,492",-$996,-$577,-$24,-$141,$83,"$1,366",12,103,71.48%,28.52%
,2022-11-01 0:00:00,Postmates,S2,"$7,837","-$6,421",292,"$1,447","$9,910",-$988,-$668,-$22,-$130,$78,$998,10,101,70.70%,29.30%
,2022-12-01 0:00:00,Postmates,S2,"$8,208","-$6,704",300,"$1,298","$10,162","-$1,014",-$539,-$14,-$117,$74,$996,9,96,71.58%,28.42%
,2023-01-01 0:00:00,Postmates,S2,"$8,338","-$6,770",310,"$1,321","$10,329",-$971,-$726,-$34,-$122,$72,$979,10,87,70.86%,29.14%
,2023-02-01 0:00:00,Postmates,S2,"$7,872","-$6,376",283,"$1,308","$9,812",-$912,-$752,-$19,-$139,$71,$895,8,84,72.11%,27.89%
,2023-03-01 0:00:00,Postmates,S2,"$9,659","-$7,855",337,"$1,559","$11,983","-$1,115",-$922,-$266,-$169,$78,"$1,007",17,99,72.84%,27.16%
,2023-04-01 0:00:00,Postmates,S2,"$8,904","-$7,234",315,"$1,455","$11,067","-$1,084",-$694,-$89,-$155,$73,"$1,096",10,92,72.25%,27.75%
,2023-05-01 0:00:00,Postmates,S2,"$9,372","-$7,618",333,"$1,516","$11,619","-$1,132","-$1,167",-$72,-$163,$84,$751,15,96,72.36%,27.64%
,2023-06-01 0:00:00,Postmates,S2,"$8,733","-$7,103",311,"$1,412","$10,828","-$1,029",-$665,-$133,-$143,$81,"$1,078",15,93,74.10%,25.90%
,2022-06-01 0:00:00,Postmates,S3,"$60,909","-$49,221","1,961","$16,234","$81,688","-$8,466","-$2,285",-$72,"-$1,651",$915,"$15,325",46,717,86.40%,13.60%
,2022-07-01 0:00:00,Postmates,S3,"$63,117","-$51,169","2,002","$16,234","$84,026","-$8,619","-$2,402",-$61,"-$1,664",$873,"$14,286",46,733,86.57%,13.43%
,2022-08-01 0:00:00,Postmates,S3,"$59,351","-$48,182","1,887","$15,065","$78,831","-$8,087","-$3,167",-$40,"-$1,499",$807,"$12,987",41,680,86.68%,13.32%
,2022-09-01 0:00:00,Postmates,S3,"$58,571","-$47,532","1,849","$14,286","$77,143","-$8,334","-$3,089",-$29,"-$1,395",$763,"$11,875",35,669,86.41%,13.59%
,2022-10-01 0:00:00,Postmates,S3,"$60,519","-$48,961","1,898","$14,675","$79,610","-$8,616","-$3,210",-$77,"-$1,436",$796,"$12,131",33,660,86.19%,13.81%
,2022-11-01 0:00:00,Postmates,S3,"$54,286","-$44,026","1,718","$12,964","$71,299","-$7,489","-$2,485",-$61,"-$1,312",$724,"$11,739",25,602,85.78%,14.22%
,2022-12-01 0:00:00,Postmates,S3,"$56,234","-$45,455","1,732","$13,247","$73,766","-$7,834","-$2,404",-$52,"-$1,385",$698,"$12,159",23,587,86.41%,13.59%
,2023-01-01 0:00:00,Postmates,S3,"$52,987","-$42,597","1,641","$12,987","$70,000","-$7,642","-$2,786",-$77,"-$1,371",$690,"$11,570",24,498,85.89%,14.11%
,2023-02-01 0:00:00,Postmates,S3,"$48,831","-$39,351","1,515","$12,117","$64,545","-$7,038","-$2,256",-$63,"-$1,231",$613,"$11,094",20,470,85.59%,14.41%
,2023-03-01 0:00:00,Postmates,S3,"$56,234","-$45,195","1,724","$13,896","$74,286","-$8,044","-$2,986",-$306,"-$1,414",$660,"$12,553",31,507,85.87%,14.13%
,2023-04-01 0:00:00,Postmates,S3,"$52,208","-$41,948","1,605","$13,117","$69,221","-$7,579","-$2,032",-$104,"-$1,331",$606,"$12,709",18,468,85.35%,14.65%
,2023-05-01 0:00:00,Postmates,S3,"$51,688","-$41,688","1,598","$13,377","$68,961","-$7,567","-$2,532",-$90,"-$1,344",$640,"$12,463",23,461,85.29%,14.71%
,2023-06-01 0:00:00,Postmates,S3,"$47,273","-$38,052","1,447","$12,891","$63,636","-$6,906","-$1,720",-$115,"-$1,265",$621,"$12,430",21,433,86.07%,13.93%
,2022-06-01 0:00:00,Postmates,S4,"$44,416","-$37,662","1,315","$10,182","$58,312","-$6,364","-$1,944",-$219,"-$1,154",$620,"$7,413",56,576,88.43%,11.57%
,2022-07-01 0:00:00,Postmates,S4,"$42,338","-$35,974","1,268","$9,545","$55,455","-$6,049","-$2,348",-$165,"-$1,082",$571,"$6,332",55,547,88.07%,11.93%
,2022-08-01 0:00:00,Postmates,S4,"$44,416","-$37,792","1,315","$9,888","$58,052","-$6,468","-$3,581",-$96,"-$1,100",$557,"$5,325",59,561,88.43%,11.57%
,2022-09-01 0:00:00,UberEats,S4,"$532,820","-$447,203","16,643","$137,362","$716,422","-$99,470","-$24,309","-$4,045","-$26,952","$7,983","$76,322",436,"5,299",83.26%,16.74%
,2022-10-01 0:00:00,UberEats,S4,"$575,606","-$482,711","17,882","$146,579","$772,192","-$105,396","-$23,850","-$4,029","-$29,520","$8,686","$85,478",425,"5,448",83.31%,16.69%
,2022-11-01 0:00:00,UberEats,S4,"$537,459","-$451,393","16,834","$139,080","$723,152","-$95,134","-$22,195","-$3,909","-$28,492","$8,805","$87,376",375,"5,233",82.76%,17.24%
,2022-12-01 0:00:00,UberEats,S4,"$570,248","-$478,921","17,419","$148,364","$768,038","-$98,921","-$23,021","-$4,308","-$31,952","$9,372","$92,587",394,"5,472",82.84%,17.16%
,2023-01-01 0:00:00,UberEats,S4,"$559,291","-$469,659","17,255","$145,404","$753,186","-$95,211","-$24,578","-$3,413","-$33,606","$9,632","$91,326",376,"5,340",83.80%,16.20%
,2023-02-01 0:00:00,UberEats,S4,"$535,867","-$438,111","16,571","$139,281","$721,610","-$90,430","-$23,784","-$2,133","-$32,789","$9,198","$98,822",318,"5,128",83.96%,16.04%
,2023-03-01 0:00:00,UberEats,S4,"$615,240","-$505,083","18,949","$156,958","$825,120","-$103,404","-$25,917","-$1,648","-$36,638","$9,774","$109,777",415,"5,673",83.87%,16.13%
,2023-04-01 0:00:00,UberEats,S4,"$572,552","-$470,447","17,686","$144,628","$766,366","-$97,709","-$20,885","-$3,436","-$33,416","$9,478","$104,286",374,"5,429",83.47%,16.53%
,2023-05-01 0:00:00,UberEats,S4,"$591,963","-$485,907","18,186","$147,966","$790,532","-$103,055","-$20,282","-$3,538","-$33,038","$10,762","$109,041",411,"5,643",83.75%,16.25%
,2023-06-01 0:00:00,UberEats,S4,"$554,384","-$456,696","17,062","$137,871","$739,933","-$96,247","-$10,770","-$3,131","-$30,654","$11,225","$101,863",396,"5,372",84.02%,15.98%
,2022-06-01 0:00:00,UberEats,S5,"$344,412","-$282,046","10,962","$79,540","$466,243","-$41,371","-$8,824","-$1,606","-$12,839","$5,089","$71,114",193,"3,354",82.57%,17.43%
,2022-07-01 0:00:00,UberEats,S5,"$348,750","-$287,780","10,985","$76,899","$468,077","-$39,717","-$10,233","-$1,452","-$15,237","$5,443","$64,773",193,"3,310",83.06%,16.94%
,2022-08-01 0:00:00,UberEats,S5,"$342,475","-$281,955","10,789","$75,977","$460,225","-$37,996","-$13,682","-$1,234","-$15,477","$5,342","$62,336",173,"3,252",83.40%,16.60%
,2022-09-01 0:00:00,UberEats,S5,"$332,367","-$273,204","10,270","$74,733","$447,638","-$34,975","-$14,755","-$1,221","-$15,665","$4,929","$59,564",160,"3,135",83.49%,16.51%
,2022-10-01 0:00:00,UberEats,S5,"$359,275","-$295,472","10,981","$80,304","$483,283","-$33,627","-$14,482","-$1,397","-$17,142","$5,272","$63,032",171,"3,244",83.79%,16.21%
,2022-11-01 0:00:00,UberEats,S5,"$340,791","-$267,141","10,414","$69,099","$450,737","-$38,578","-$11,187","-$1,476","-$17,128","$5,356","$74,474",161,"3,114",83.59%,16.41%
,2022-12-01 0:00:00,UberEats,S5,"$342,532","-$269,155","10,043","$73,990","$457,746","-$40,173","-$12,395","-$1,521","-$20,134","$5,587","$69,620",159,"3,177",83.89%,16.11%
,2023-01-01 0:00:00,UberEats,S5,"$357,197","-$280,251","10,800","$76,695","$476,851","-$35,553","-$13,519","-$1,230","-$21,309","$5,757","$79,040",148,"3,138",84.44%,15.56%
,2023-02-01 0:00:00,UberEats,S5,"$335,012","-$262,941","10,228","$72,637","$447,262","-$29,316","-$11,819",-$771,"-$20,604","$5,448","$80,472",131,"3,039",83.61%,16.39%
,2023-03-01 0:00:00,UberEats,S5,"$386,953","-$305,198","11,711","$82,592","$515,616","-$31,878","-$15,228",-$601,"-$23,331","$5,871","$89,390",167,"3,296",83.42%,16.58%
,2023-04-01 0:00:00,UberEats,S5,"$375,382","-$296,251","11,374","$79,304","$499,208","-$33,214","-$15,284","-$1,293","-$21,988","$5,849","$85,058",162,"3,282",82.92%,17.08%
,2023-05-01 0:00:00,UberEats,S5,"$373,355","-$295,538","11,347","$78,718","$495,897","-$33,489","-$16,060","-$1,269","-$21,533","$6,629","$85,392",169,"3,270",83.33%,16.67%
,2023-06-01 0:00:00,UberEats,S5,"$364,862","-$289,699","11,051","$76,551","$484,830","-$32,185","-$7,616","-$1,210","-$20,591","$6,881","$87,434",176,"3,278",83.31%,16.69%
,2022-06-01 0:00:00,UberEats,S6,"$53,998","-$43,759","1,984","$13,674","$72,922","-$8,934","-$1,818","-$1,095","-$2,058","$1,036","$10,565",116,788,67.11%,32.89%
,2022-07-01 0:00:00,UberEats,S6,"$59,526","-$48,854","2,202","$15,628","$80,956","-$9,415","-$2,475","-$1,134","-$3,422","$1,182","$10,095",128,835,67.63%,32.37%
,2022-08-01 0:00:00,UberEats,S6,"$59,122","-$48,345","2,214","$15,611","$80,512","-$9,354","-$2,493","-$1,152","-$3,615","$1,234","$10,218",129,839,66.49%,33.51%
,2022-09-01 0:00:00,UberEats,S6,"$56,498","-$46,310","2,087","$14,987","$77,019","-$8,654","-$1,961",-$995,"-$3,723","$1,218","$10,100",111,794,66.60%,33.40%
,2022-10-01 0:00:00,UberEats,S6,"$54,994","-$45,116","2,000","$14,522","$74,903","-$7,974","-$1,631","-$1,129","-$3,932","$1,334","$9,758",105,767,68.46%,31.54%
,2022-11-01 0:00:00,UberEats,S6,"$56,859","-$46,689","2,057","$15,166","$77,613","-$9,119","-$1,114","-$1,284","-$3,963","$1,296","$10,146",106,776,68.60%,31.40%
,2022-12-01 0:00:00,UberEats,S6,"$60,291","-$49,611","2,117","$16,576","$82,776","-$10,403","-$1,798","-$1,343","-$4,779","$1,380","$9,491",110,812,69.80%,30.20%
,2023-01-01 0:00:00,UberEats,S6,"$60,532","-$49,618","2,178","$16,526","$82,997","-$8,678","-$1,969","-$1,301","-$4,866","$1,386","$12,105",119,804,69.90%,30.10%
,2023-02-01 0:00:00,UberEats,S6,"$62,813","-$51,513","2,223","$17,018","$85,973","-$8,562","-$3,163",-$707,"-$5,106","$1,329","$10,936",100,826,69.60%,30.40%
,2023-03-01 0:00:00,UberEats,S6,"$71,630","-$58,942","2,508","$19,524","$98,050","-$9,949","-$3,538",-$547,"-$6,176","$1,435","$12,172",129,918,69.44%,30.56%
,2023-04-01 0:00:00,UberEats,S6,"$65,900","-$54,329","2,333","$17,338","$89,608","-$9,155","-$2,066","-$1,198","-$5,255","$1,445","$12,217",114,857,69.46%,30.54%
,2023-05-01 0:00:00,UberEats,S6,"$64,842","-$53,511","2,303","$17,023","$88,069","-$8,549","-$1,862","-$1,207","-$4,978","$1,659","$13,496",120,875,69.55%,30.45%
,2023-06-01 0:00:00,UberEats,S6,"$62,615","-$51,704","2,221","$16,212","$84,673","-$8,093","-$1,555","-$1,222","-$4,565","$1,762","$13,425",128,862,70.73%,29.27%
,2022-06-01 0:00:00,UberEats,U1,"$118,481","-$95,337","4,721","$23,966","$151,910","-$16,369","-$6,056","-$1,880","-$3,145","$2,071","$15,197",195,"1,647",60.87%,39.13%
,2022-07-01 0:00:00,UberEats,U1,"$130,805","-$106,473","5,094","$25,261","$166,440","-$17,295","-$7,940","-$1,956","-$3,539","$2,164","$12,308",218,"1,751",63.41%,36.59%
,2022-08-01 0:00:00,UberEats,U1,"$135,128","-$109,358","5,301","$26,288","$172,185","-$17,616","-$8,151","-$2,018","-$3,614","$2,148","$14,346",231,"1,856",64.36%,35.64%
,2022-09-01 0:00:00,UberEats,U1,"$150,208","-$121,925","5,737","$29,717","$191,692","-$19,251","-$9,707","-$2,380","-$4,372","$2,173","$13,446",247,"1,958",65.36%,34.64%
,2022-10-01 0:00:00,UberEats,U1,"$158,667","-$127,832","5,991","$34,534","$205,635","-$20,169","-$9,413","-$2,586","-$6,425","$2,497","$15,998",238,"1,995",65.78%,34.22%
,2022-11-01 0:00:00,UberEats,U1,"$143,318","-$115,427","5,474","$29,287","$183,819","-$20,797","-$6,554","-$2,349","-$5,109","$2,338","$14,078",205,"1,890",64.80%,35.20%
,2022-12-01 0:00:00,UberEats,U1,"$153,403","-$123,818","5,703","$29,534","$194,846","-$21,428","-$7,219","-$2,678","-$5,110","$2,420","$13,885",221,"1,997",65.43%,34.57%
,2023-01-01 0:00:00,UberEats,U1,"$160,443","-$128,946","6,012","$30,838","$203,815","-$20,531","-$8,455","-$2,299","-$5,226","$2,369","$17,786",231,"2,008",66.62%,33.38%
,2022-09-01 0:00:00,Postmates,S4,"$44,156","-$37,532","1,306","$9,419","$57,403","-$6,738","-$3,699",-$57,"-$1,052",$520,"$4,332",44,557,88.01%,11.99%
,2022-10-01 0:00:00,Postmates,S4,"$45,974","-$39,091","1,346","$9,984","$60,000","-$6,987","-$3,337",-$137,"-$1,095",$535,"$5,164",44,545,87.41%,12.59%
,2022-11-01 0:00:00,Postmates,S4,"$39,221","-$33,377","1,151","$9,491","$52,078","-$5,598","-$1,966",-$229,"-$1,167",$523,"$6,598",30,469,87.34%,12.66%
,2022-12-01 0:00:00,Postmates,S4,"$40,130","-$34,156","1,133","$9,785","$53,377","-$5,585","-$1,982",-$145,"-$1,328",$511,"$6,792",26,454,87.99%,12.01%
,2023-01-01 0:00:00,Postmates,S4,"$35,584","-$30,130",989,"$9,297","$47,922","-$5,292","-$2,423",-$299,"-$1,305",$509,"$5,784",32,337,87.63%,12.37%
,2023-02-01 0:00:00,Postmates,S4,"$34,805","-$28,701",986,"$8,240","$45,974","-$5,353","-$2,641",-$387,-$914,$430,"$5,383",33,345,88.14%,11.86%
,2023-03-01 0:00:00,Postmates,S4,"$45,844","-$37,922","1,282","$8,758","$58,571","-$7,085","-$4,618","-$1,468",-$930,$458,"$4,182",72,436,88.24%,11.76%
,2023-04-01 0:00:00,Postmates,S4,"$41,169","-$34,026","1,154","$8,040","$52,597","-$6,562","-$3,149",-$481,-$820,$412,"$4,858",32,380,87.98%,12.02%
,2023-05-01 0:00:00,Postmates,S4,"$41,688","-$34,416","1,187","$8,908","$54,026","-$6,905","-$3,620",-$273,-$821,$432,"$5,183",39,384,87.60%,12.40%
,2023-06-01 0:00:00,Postmates,S4,"$35,844","-$29,610","1,022","$8,596","$47,403","-$5,901","-$2,270",-$337,-$830,$426,"$5,796",39,353,88.16%,11.84%
,2022-06-01 0:00:00,Postmates,S5,"$24,416","-$20,649",708,"$5,704","$33,117","-$1,945",-$900,-$112,-$744,$313,"$4,938",29,329,89.80%,10.20%
,2022-07-01 0:00:00,Postmates,S5,"$23,377","-$19,740",680,"$5,344","$31,558","-$1,836",-$995,-$66,-$699,$303,"$4,492",27,313,89.63%,10.37%
,2022-08-01 0:00:00,Postmates,S5,"$22,727","-$19,221",658,"$5,029","$30,519","-$1,775","-$1,488",-$35,-$663,$284,"$3,772",28,304,89.58%,10.42%
,2022-09-01 0:00:00,Postmates,S5,"$21,558","-$18,312",623,"$4,537","$28,701","-$1,615","-$1,370",-$18,-$594,$263,"$3,372",21,290,89.47%,10.53%
,2022-10-01 0:00:00,Postmates,S5,"$22,727","-$19,221",639,"$4,931","$30,390","-$1,521","-$1,370",-$62,-$649,$275,"$3,580",22,280,89.79%,10.21%
,2022-11-01 0:00:00,Postmates,S5,"$20,779","-$16,753",585,"$3,731","$27,013","-$1,767",-$803,-$50,-$647,$260,"$4,358",17,256,89.88%,10.12%
,2022-12-01 0:00:00,Postmates,S5,"$20,390","-$16,494",554,"$3,534","$26,364","-$1,854",-$734,-$50,-$608,$247,"$3,818",14,244,89.78%,10.22%
,2023-01-01 0:00:00,Postmates,S5,"$18,961","-$15,195",525,"$3,440","$24,675","-$1,678",-$961,-$122,-$517,$227,"$3,635",17,174,88.78%,11.22%
,2023-02-01 0:00:00,Postmates,S5,"$17,532","-$14,026",490,"$3,221","$22,857","-$1,324",-$970,-$107,-$468,$211,"$3,648",16,170,88.57%,11.43%
,2023-03-01 0:00:00,Postmates,S5,"$21,429","-$17,143",586,"$3,902","$27,922","-$1,507","-$1,546",-$411,-$567,$230,"$4,184",26,191,88.81%,11.19%
,2023-04-01 0:00:00,Postmates,S5,"$19,351","-$15,455",533,"$3,708","$25,325","-$1,441","-$1,010",-$134,-$561,$211,"$4,343",14,174,88.19%,11.81%
,2023-05-01 0:00:00,Postmates,S5,"$18,571","-$14,805",514,"$3,648","$24,416","-$1,414","-$1,174",-$87,-$565,$222,"$4,106",14,164,88.87%,11.13%
,2023-06-01 0:00:00,Postmates,S5,"$17,792","-$14,286",495,"$3,409","$23,377","-$1,376",-$764,-$133,-$441,$211,"$4,056",17,167,89.14%,10.86%
